,MMM-YY,Emp_ID,Age,Gender,Salary,Dateofjoining,LastWorkingDate,Total Business Value,Quarterly Rating,Attrition,WorkingDays,City_C10,City_C11,City_C12,City_C13,City_C14,City_C15,City_C16,City_C17,City_C18,City_C19,City_C2,City_C20,City_C21,City_C22,City_C23,City_C24,City_C25,City_C26,City_C27,City_C28,City_C29,City_C3,City_C4,City_C5,City_C6,City_C7,City_C8,City_C9,Edu_College,Edu_Master,JoinDesignation_2,JoinDesignation_3,JoinDesignation_4,JoinDesignation_5,Designation_2,Designation_3,Designation_4,Designation_5,Difference_Designation_1,Difference_Designation_2,Difference_Designation_3,Difference_Designation_4
429,2016-06-01,503,45,0,42544,2015-06-20,2016-06-16,297923.3333333333,2.0,1,362,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,2016-09-01,504,33,0,49653,2012-08-06,2016-09-09,243734.44444444444,1.6666666666666667,1,1495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
431,2016-04-01,505,25,1,55804,2016-01-16,2016-04-11,28985.0,1.0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
432,2017-03-01,507,40,1,29231,2012-11-22,2017-02-27,477690.6666666667,2.6,1,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
433,2017-12-01,508,33,1,48682,2017-12-14,2017-12-01,0.0,1.0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
434,2017-12-01,509,25,1,92079,2017-06-29,2017-12-01,25440.0,1.0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
435,2017-12-01,510,28,0,68751,2017-09-05,2017-12-01,0.0,1.0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,2017-12-01,511,34,1,58130,2017-12-15,2017-12-01,0.0,1.0,0,-14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
437,2016-07-01,512,43,0,40777,2016-05-23,2016-07-27,0.0,1.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,2016-03-01,513,35,0,22793,2015-06-13,2016-03-18,193500.0,1.0,1,279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
439,2017-06-01,515,26,0,10747,2017-04-13,2017-06-05,0.0,1.0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
440,2017-12-01,516,26,0,41099,2016-07-04,2017-12-01,313798.8888888889,1.6666666666666667,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
441,2016-01-01,517,51,0,59796,2015-10-23,2016-01-08,0.0,1.0,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
442,2016-06-01,518,45,0,52199,2015-09-08,2016-06-20,208446.66666666666,1.5,1,286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
443,2016-12-01,519,36,1,83253,2016-10-31,2016-11-28,0.0,1.0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
444,2017-01-01,520,28,0,98996,2016-01-09,2017-01-09,994010.0,1.4615384615384615,1,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
445,2017-12-01,521,35,1,27882,2017-04-06,2017-12-01,554133.3333333334,3.0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,2016-09-01,522,36,1,109652,2011-05-30,2016-09-02,528903.3333333334,2.3333333333333335,1,1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
447,2017-12-01,523,39,1,31056,2017-05-02,2017-12-18,128473.75,1.375,1,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
448,2017-12-01,524,33,1,82822,2017-08-02,2017-12-01,190000.0,1.6,0,121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
449,2017-08-01,525,33,1,106727,2016-10-29,2017-07-29,357040.0,1.5,1,273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
450,2017-02-01,527,35,1,86823,2014-08-21,2017-02-14,852858.5714285715,1.6428571428571428,1,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
451,2017-09-01,528,34,1,51086,2017-03-11,2017-09-04,322345.71428571426,1.8571428571428572,1,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
452,2016-04-01,529,32,0,12934,2015-11-30,2016-03-31,45312.5,1.0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
453,2017-05-01,530,37,1,31137,2017-03-14,2017-05-08,0.0,1.0,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
454,2017-12-01,531,35,1,68045,2017-09-06,2017-12-01,165120.0,1.75,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
455,2017-12-01,532,37,1,61243,2016-10-25,2017-12-01,345452.6666666667,2.0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
456,2016-10-01,533,36,1,35731,2016-06-24,2016-10-18,40000.0,1.0,1,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2017-12-01,534,28,1,87872,2017-11-23,2017-12-01,0.0,1.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
458,2017-11-01,535,39,1,77182,2012-09-06,2017-11-25,749753.0434782609,1.7826086956521738,1,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
459,2016-12-01,536,28,1,35112,2016-07-21,2016-12-26,163453.33333333334,1.5,1,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
460,2017-12-01,537,35,0,84554,2016-12-06,2017-12-01,1798186.1538461538,3.769230769230769,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
461,2017-12-01,538,26,0,29698,2016-11-10,2017-12-01,321962.14285714284,2.0714285714285716,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,2016-01-01,539,36,1,109296,2013-06-20,2016-01-19,0.0,1.0,1,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
463,2017-12-01,540,29,1,96233,2017-12-05,2017-12-01,0.0,1.0,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
464,2017-08-01,541,27,1,71812,2014-02-10,2017-07-29,254166.5,1.45,1,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
465,2017-04-01,542,44,1,43720,2016-07-04,2017-04-13,230864.0,1.3,1,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
466,2017-12-01,543,29,1,34793,2017-09-28,2017-12-01,0.0,1.0,0,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
467,2017-09-01,544,43,1,50345,2012-07-23,2017-09-25,653398.0952380953,2.2857142857142856,1,1890,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
468,2016-01-01,545,29,0,62542,2015-11-10,2016-01-25,0.0,1.0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
469,2017-12-01,546,36,0,20993,2017-09-21,2017-12-01,48990.0,1.0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
470,2017-12-01,547,28,1,34536,2017-09-04,2017-12-01,313050.0,1.75,0,88,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
471,2017-12-01,548,31,0,55239,2017-08-16,2017-12-01,0.0,1.0,0,107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
472,2016-01-01,549,24,0,20886,2015-11-16,2016-01-27,212640.0,1.0,1,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,2017-12-01,550,36,1,55670,2016-10-25,2017-12-01,339830.0,2.0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2016-02-01,551,43,1,84481,2015-06-16,2016-02-10,118050.0,1.0,1,239,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
475,2017-12-01,552,37,1,65170,2016-11-18,2017-12-01,2569249.285714286,3.7142857142857144,0,378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
476,2017-01-01,553,32,1,44273,2016-09-10,2017-01-20,0.0,1.0,1,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
477,2016-05-01,554,36,1,19649,2015-11-20,2016-05-14,115496.0,1.0,1,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
478,2017-12-01,556,36,0,51658,2012-10-04,2017-12-01,871474.1666666666,3.125,0,1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
479,2017-02-01,558,39,0,55263,2012-08-27,2017-02-08,478945.0,2.0714285714285716,1,1626,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
480,2017-12-01,559,41,1,44342,2017-08-14,2017-12-01,344524.0,2.2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
481,2017-12-01,560,42,1,152234,2015-07-24,2017-12-01,1742771.25,2.5,0,861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
482,2017-12-01,561,28,1,43855,2017-12-21,2017-12-01,0.0,1.0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2017-07-01,562,29,0,52465,2017-02-02,2017-07-20,0.0,1.0,1,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
484,2016-11-01,563,35,0,73359,2014-07-17,2016-10-29,313432.7272727273,1.5454545454545454,1,835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
485,2016-04-01,564,38,1,31340,2016-01-15,2016-04-22,50625.0,1.0,1,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
486,2017-12-01,565,37,1,56543,2016-09-23,2017-12-01,537165.0,2.3125,0,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
487,2017-08-01,566,37,1,50504,2015-05-22,2017-07-29,352781.5,2.35,1,799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,2017-12-01,568,33,1,60655,2015-05-21,2017-12-01,1736153.75,3.4583333333333335,0,925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
489,2017-12-01,569,40,0,111743,2012-12-31,2017-12-01,1230432.5,3.375,0,1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
490,2017-12-01,570,34,0,37929,2017-01-06,2017-12-01,619105.0,2.75,0,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
491,2017-12-01,571,32,0,95826,2017-07-28,2017-12-01,212955.0,1.5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
492,2017-07-01,572,30,0,31890,2017-02-02,2017-07-27,280428.3333333333,1.1666666666666667,1,175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
493,2017-07-01,573,27,1,54026,2017-05-03,2017-07-07,0.0,1.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
494,2016-12-01,574,40,1,70144,2016-07-04,2016-11-29,63610.0,1.0,1,148,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
495,2017-12-01,575,27,1,39391,2017-12-21,2017-12-01,0.0,1.0,0,-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
496,2017-10-01,576,31,0,68356,2017-05-08,2017-10-26,40426.666666666664,1.0,1,171,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
497,2017-10-01,577,29,0,108091,2017-05-03,2017-10-26,26428.333333333332,1.0,1,176,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
498,2016-01-01,578,35,1,46169,2015-12-21,2016-01-19,0.0,1.0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
499,2016-07-01,579,30,0,70570,2014-06-30,2016-06-29,226185.7142857143,1.4285714285714286,1,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
500,2017-12-01,580,42,0,56877,2015-07-27,2017-12-01,818719.5833333334,3.6666666666666665,0,858,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
501,2017-12-01,581,42,1,52641,2015-01-10,2017-12-01,686465.0,3.0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
502,2017-12-01,582,33,0,47682,2016-11-25,2017-12-01,1915675.0,3.0,0,371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
503,2017-12-01,583,31,1,59926,2017-07-31,2017-12-01,365602.0,2.6,0,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
504,2016-03-01,584,29,0,51593,2012-10-01,2016-03-08,195210.0,1.0,1,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
505,2016-01-01,585,41,0,14989,2015-10-26,2016-01-16,0.0,1.0,1,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2017-12-01,587,34,0,96680,2017-05-27,2017-12-01,898834.2857142857,3.142857142857143,0,188,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
507,2017-11-01,588,28,0,17660,2017-05-01,2017-10-31,235430.0,1.4285714285714286,1,183,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
508,2017-12-01,591,36,1,100882,2017-09-28,2017-12-01,465206.6666666667,2.0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
509,2017-12-01,592,42,0,67624,2015-05-04,2017-12-01,384099.1666666667,1.75,0,942,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
510,2017-11-01,593,39,1,86336,2017-02-27,2017-11-06,448386.6666666667,2.4444444444444446,1,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
511,2017-12-01,594,30,1,41093,2017-09-21,2017-12-01,75977.5,1.0,0,71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
512,2017-12-01,595,30,1,55828,2017-07-04,2017-12-01,172456.66666666666,1.5,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
513,2016-05-01,596,29,1,66483,2015-08-24,2016-05-06,209824.0,1.6,1,256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
514,2017-12-01,597,28,0,85926,2017-08-01,2017-12-01,322686.0,1.6,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
515,2016-09-01,598,38,0,78135,2015-12-17,2016-09-07,392294.44444444444,1.6666666666666667,1,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
516,2017-12-01,599,27,0,71458,2017-12-14,2017-12-01,0.0,1.0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
517,2017-04-01,600,29,1,115293,2016-10-13,2017-04-01,269111.4285714286,1.4285714285714286,1,170,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
518,2016-05-01,601,33,0,39119,2013-05-23,2016-05-12,188426.0,1.0,1,1085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
519,2017-05-01,602,28,1,49553,2017-04-04,2017-05-22,0.0,1.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
520,2017-05-01,603,30,1,64842,2016-10-22,2017-05-01,200255.0,1.375,1,191,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
521,2017-12-01,604,47,0,65856,2013-05-27,2017-12-01,786370.4166666666,3.125,0,1649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
522,2017-12-01,605,37,1,95352,2012-10-15,2017-12-01,985432.5,2.75,0,1873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
523,2017-12-01,606,34,0,114230,2017-01-31,2017-11-30,269067.2727272727,1.5454545454545454,1,303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
524,2016-05-01,607,27,0,38764,2015-01-20,2016-05-18,340744.0,2.0,1,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2017-07-01,608,24,1,83294,2016-11-15,2017-06-28,249070.0,1.6666666666666667,1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
526,2016-05-01,609,33,0,46186,2015-10-19,2016-05-23,170056.0,1.6,1,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
527,2017-01-01,610,30,0,49664,2016-11-03,2017-01-11,0.0,1.0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
528,2017-04-01,611,32,0,39216,2017-01-13,2017-04-27,0.0,1.0,1,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
529,2017-02-01,612,31,1,29685,2016-11-03,2017-02-01,50000.0,1.0,0,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2016-08-01,613,30,1,13653,2015-08-17,2016-07-29,282120.0,1.75,1,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2016-11-01,614,23,0,36474,2015-10-21,2016-11-16,539694.5454545454,2.3636363636363638,1,392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2017-02-01,615,34,1,54056,2015-05-21,2017-02-02,540279.2857142857,2.7142857142857144,1,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
