,MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion,WorkingDays
770,2017-12-01,906,36,Female,C18,Bachelor,108997,2016-08-30,2017-12-01,3,3,668563.125,2.125,False,458
771,2016-11-01,907,36,Female,C20,Bachelor,39104,2016-08-08,2016-11-09,1,1,0.0,1.0,True,93
772,2017-10-01,908,47,Male,C4,Bachelor,33883,2015-10-21,2017-10-10,1,2,476970.0,2.1363636363636362,True,720
773,2016-03-01,909,49,Male,C19,Bachelor,58807,2015-07-11,2016-03-17,2,2,246733.33333333334,1.0,True,250
774,2016-10-01,910,36,Male,C2,Master,44326,2015-09-21,2016-10-18,1,1,382192.0,2.5,True,393
775,2017-04-01,912,38,Male,C8,College,65995,2016-12-14,2017-04-05,3,3,0.0,1.0,True,112
776,2017-12-01,913,30,Male,C26,Bachelor,72974,2017-12-15,2017-12-01,3,3,0.0,1.0,False,-14
777,2016-12-01,914,26,Female,C5,Master,45234,2016-09-12,2016-12-15,1,1,0.0,1.0,True,94
778,2016-08-01,915,46,Male,C2,College,18512,2013-01-28,2016-08-10,1,1,264395.0,2.0,True,1290
779,2016-10-01,916,25,Male,C15,College,30136,2016-09-01,2016-10-15,1,1,0.0,1.0,True,44
780,2016-12-01,917,25,Male,C22,Master,60391,2016-05-30,2016-12-23,1,1,152295.7142857143,1.8571428571428572,True,207
781,2017-09-01,918,25,Female,C4,Master,20379,2017-08-30,2017-09-05,1,1,0.0,1.0,True,6
782,2017-11-01,919,28,Female,C13,Master,39854,2017-08-07,2017-11-01,2,2,0.0,1.0,True,86
783,2016-12-01,920,30,Male,C1,College,46117,2016-10-14,2016-12-01,2,2,0.0,1.0,False,48
784,2017-01-01,921,34,Female,C11,Master,55630,2016-11-14,2017-01-16,2,2,0.0,1.0,True,63
785,2016-03-01,922,34,Female,C25,Bachelor,47484,2015-10-19,2016-03-05,1,1,101193.33333333333,1.0,True,138
786,2017-02-01,923,31,Female,C29,Master,70339,2017-01-02,2017-01-30,2,2,0.0,1.0,True,28
787,2016-11-01,924,25,Male,C24,Master,60056,2015-05-08,2016-11-04,2,2,359868.1818181818,2.0,True,546
788,2017-12-01,926,49,Male,C4,College,21646,2013-01-07,2017-12-01,1,2,549891.6666666666,2.375,False,1789
789,2017-10-01,927,29,Male,C29,Master,61371,2017-05-04,2017-10-18,1,1,188380.0,1.5,True,167
790,2017-02-01,928,33,Female,C2,College,67236,2017-01-20,2017-02-09,3,3,0.0,1.0,True,20
791,2016-01-01,929,31,Male,C4,Bachelor,20245,2015-07-14,2015-12-31,2,2,0.0,1.0,True,170
792,2016-01-01,930,37,Female,C7,Master,37285,2015-10-16,2016-01-02,1,1,-101180.0,1.0,True,78
793,2017-07-01,931,29,Female,C12,College,59393,2016-11-01,2017-07-24,3,3,612468.8888888889,2.2222222222222223,True,265
794,2017-12-01,933,36,Female,C19,Bachelor,75765,2016-11-07,2017-12-01,3,3,862338.5714285715,2.7142857142857144,False,389
795,2016-08-01,935,39,Female,C20,College,23823,2015-10-22,2016-08-19,1,1,1617697.5,3.25,True,302
796,2017-12-01,936,27,Male,C3,Master,42607,2017-09-05,2017-12-01,1,1,113035.0,1.0,False,87
797,2016-05-01,937,32,Male,C13,College,36846,2015-05-07,2016-05-12,1,2,104526.0,1.0,True,371
798,2017-08-01,938,34,Female,C4,Master,70330,2017-03-04,2017-07-29,3,3,183031.66666666666,1.5,True,147
799,2017-02-01,939,45,Female,C22,College,87153,2012-07-30,2017-02-25,1,4,452382.14285714284,1.2142857142857142,True,1671
800,2017-10-01,940,23,Female,C22,Master,69972,2017-05-01,2017-10-17,1,1,70540.0,1.1666666666666667,True,169
801,2017-10-01,941,36,Female,C14,Bachelor,100893,2017-05-08,2017-09-28,3,3,87220.0,1.0,True,143
802,2017-04-01,942,29,Male,C28,Master,40688,2017-02-13,2017-04-22,2,2,0.0,1.0,True,68
803,2017-12-01,943,53,Male,C22,College,24923,2015-09-29,2017-12-01,1,1,967952.5,3.375,False,794
804,2016-07-01,944,36,Female,C20,College,93093,2014-07-11,2016-07-19,1,3,297727.14285714284,1.4285714285714286,True,739
805,2017-12-01,945,40,Female,C3,Master,83025,2012-05-29,2017-12-01,2,3,1080990.8333333333,3.0,False,2012
806,2017-12-01,946,44,Male,C22,Bachelor,58803,2013-04-25,2017-12-01,1,2,777241.25,2.875,False,1681
807,2017-09-01,947,30,Female,C6,Bachelor,74402,2017-04-12,2017-09-19,3,3,163956.66666666666,1.0,True,160
808,2016-03-01,948,35,Female,C12,Master,24634,2016-01-09,2016-03-12,1,1,0.0,1.0,True,63
809,2017-06-01,949,25,Female,C24,Master,31392,2017-05-23,2017-06-27,1,1,0.0,1.0,True,35
810,2017-07-01,951,41,Male,C13,College,70478,2016-10-31,2017-07-13,3,3,0.0,1.0,True,255
811,2017-12-01,952,37,Male,C18,College,27483,2017-11-28,2017-12-01,1,1,200020.0,2.0,False,3
812,2016-09-01,953,26,Male,C13,College,17253,2016-06-01,2016-09-05,1,1,0.0,1.0,True,96
813,2017-12-01,954,31,Male,C13,College,43996,2011-08-29,2017-12-01,1,2,1081313.3333333333,3.25,False,2286
814,2017-06-01,955,33,Male,C10,Master,99893,2017-03-30,2017-06-08,3,3,0.0,1.0,True,70
815,2017-12-01,956,30,Male,C22,Bachelor,29492,2016-10-19,2017-12-01,2,2,425535.3333333333,2.0,False,408
816,2017-12-01,958,35,Male,C22,College,50799,2017-06-05,2017-11-28,2,2,45822.857142857145,1.0,True,176
817,2017-12-01,959,34,Female,C17,Bachelor,85685,2017-07-31,2017-12-01,3,3,229440.0,1.6,False,123
818,2017-12-01,960,39,Female,C3,Master,107936,2017-06-12,2017-12-01,3,3,704821.4285714285,2.7142857142857144,False,172
819,2016-02-01,961,42,Female,C26,Master,35996,2015-12-14,2016-02-05,1,1,0.0,1.0,True,53
820,2016-01-01,962,37,Male,C9,Bachelor,45278,2015-12-08,2016-01-13,1,1,0.0,1.0,True,36
821,2017-12-01,963,40,Male,C16,Bachelor,48483,2017-10-30,2017-12-01,1,1,0.0,1.0,False,32
822,2016-12-01,964,31,Male,C8,College,46679,2016-07-11,2016-12-15,2,2,0.0,1.0,True,157
823,2016-04-01,965,42,Male,C20,Master,74516,2013-05-13,2016-04-26,1,2,919037.5,2.5,True,1079
824,2016-01-01,967,45,Male,C11,Master,59526,2015-10-05,2015-12-31,2,2,0.0,1.0,True,87
825,2016-05-01,968,26,Male,C4,Bachelor,20785,2015-09-17,2016-04-29,1,1,127382.0,1.0,True,225
826,2017-12-01,970,38,Male,C4,College,83350,2017-09-28,2017-11-28,3,3,0.0,1.0,True,61
827,2016-02-01,971,26,Male,C29,Master,61982,2015-11-30,2016-02-01,3,3,100910.0,1.0,True,63
828,2016-07-01,972,52,Male,C1,College,47194,2013-01-25,2016-06-30,1,2,282594.28571428574,1.4285714285714286,True,1252
829,2017-12-01,973,47,Male,C22,College,90484,2012-07-23,2017-12-01,1,3,932850.8333333334,2.625,False,1957
830,2016-05-01,974,23,Female,C8,Bachelor,30461,2015-08-03,2016-04-30,1,1,507470.0,2.2,True,271
831,2017-01-01,975,38,Female,C7,Bachelor,33721,2016-09-22,2017-01-28,1,1,69494.0,1.0,True,128
832,2017-10-01,977,31,Female,C16,Bachelor,28297,2016-10-04,2017-10-21,1,1,1072510.0,3.3076923076923075,True,382
833,2016-04-01,978,32,Male,C12,Master,60185,2016-01-05,2016-04-23,2,2,277465.0,1.75,True,109
834,2017-02-01,979,28,Female,C23,Master,41620,2016-07-21,2017-02-13,1,1,287511.25,2.0,True,207
835,2017-12-01,980,36,Male,C27,Master,49277,2017-09-28,2017-12-08,2,2,0.0,1.0,True,71
836,2017-12-01,981,40,Female,C14,College,72118,2017-06-30,2017-12-01,3,3,186378.33333333334,1.0,False,154
837,2017-12-01,982,31,Male,C12,Bachelor,60672,2017-07-31,2017-12-01,3,3,61824.0,1.0,False,123
838,2017-04-01,984,29,Male,C22,Master,53058,2015-05-20,2017-04-13,1,2,976682.5,2.3125,True,694
839,2016-09-01,985,28,Male,C25,Bachelor,49031,2013-12-11,2016-09-10,1,1,140882.22222222222,1.6666666666666667,True,1004
840,2017-12-01,988,35,Male,C10,Bachelor,60797,2017-08-04,2017-12-01,3,3,0.0,1.0,False,119
841,2017-12-01,990,43,Female,C17,Bachelor,119806,2012-12-06,2017-12-01,1,4,1281477.5,2.375,False,1821
842,2017-12-01,991,31,Male,C23,Bachelor,61823,2017-01-04,2017-12-01,2,2,1348925.8333333333,3.5,False,331
843,2017-12-01,992,46,Male,C7,Bachelor,52083,2016-07-20,2017-12-01,1,1,275630.0,1.8333333333333333,False,499
844,2016-04-01,994,32,Male,C20,Master,39502,2014-12-25,2016-04-23,2,2,384897.5,1.75,True,485
845,2016-06-01,995,31,Male,C17,Bachelor,69418,2013-05-01,2016-05-30,1,3,212121.66666666666,1.0,True,1125
846,2016-02-01,996,37,Male,C6,Master,46134,2015-05-18,2016-02-06,1,1,106780.0,1.0,True,264
847,2016-07-01,997,28,Male,C14,College,40654,2014-10-21,2016-06-28,2,2,276210.0,1.8571428571428572,True,616
848,2016-05-01,998,32,Male,C19,College,37617,2015-06-02,2016-05-23,1,1,206606.0,1.6,True,356
849,2017-12-01,999,23,Female,C20,Bachelor,36811,2017-05-05,2017-12-01,2,2,238500.0,1.75,False,210
850,2017-04-01,1000,28,Female,C3,Master,56016,2016-11-28,2017-04-25,1,1,0.0,1.0,True,148
851,2016-09-01,1001,38,Female,C25,Master,127070,2015-01-12,2016-08-30,2,3,182960.0,1.3333333333333333,True,596
852,2016-03-01,1002,29,Male,C3,College,58277,2015-12-28,2016-03-04,1,1,64773.333333333336,1.0,True,67
853,2016-05-01,1003,28,Male,C18,College,11706,2015-08-24,2016-05-05,1,1,114092.0,1.0,True,255
854,2016-05-01,1004,31,Male,C14,College,58588,2015-11-18,2016-05-02,2,2,84892.0,1.0,True,166
855,2016-02-01,1005,30,Female,C8,College,58540,2015-08-10,2016-02-15,1,1,0.0,1.0,True,189
856,2017-11-01,1007,31,Male,C20,Master,87810,2017-05-03,2017-11-13,2,2,96480.0,1.0,True,194
857,2017-03-01,1008,23,Male,C27,Bachelor,33831,2016-11-29,2017-03-11,1,1,0.0,1.0,True,102
858,2017-05-01,1009,41,Female,C19,College,65464,2016-08-29,2017-05-11,3,3,182665.55555555556,1.0,True,255
859,2017-10-01,1010,34,Female,C27,Bachelor,120188,2010-09-27,2017-10-02,1,4,1894071.3636363635,2.772727272727273,True,2562
860,2017-10-01,1011,31,Male,C12,Master,76776,2017-07-11,2017-10-16,2,2,138787.5,1.0,True,97
861,2017-10-01,1012,39,Male,C8,College,50281,2017-06-24,2017-09-28,3,3,0.0,1.0,True,96
862,2017-12-01,1013,29,Female,C14,Master,30930,2016-08-29,2017-12-01,1,1,544133.125,2.875,False,459
863,2017-12-01,1014,26,Male,C2,College,60396,2017-09-28,2017-12-01,3,3,294463.3333333333,2.0,False,64
864,2017-12-01,1015,32,Male,C9,Master,87047,2017-08-03,2017-12-01,3,3,36334.0,1.0,False,120
865,2016-06-01,1016,47,Female,C12,Master,82704,2012-10-15,2016-06-24,1,2,239810.0,1.5,True,1348
866,2016-09-01,1017,41,Female,C14,Master,57869,2012-09-17,2016-09-22,2,2,266496.6666666667,1.6666666666666667,True,1466
867,2017-12-01,1019,32,Female,C19,Master,32652,2017-09-27,2017-12-01,2,2,0.0,1.0,False,65
868,2016-10-01,1020,38,Male,C24,Bachelor,22245,2016-07-12,2016-10-25,3,3,100000.0,1.25,True,105
869,2017-11-01,1021,38,Male,C29,College,25106,2017-06-20,2017-10-31,1,1,0.0,1.0,True,133
870,2017-07-01,1023,27,Male,C26,Master,79926,2016-12-24,2017-06-30,3,3,184651.25,1.75,True,188
871,2017-06-01,1024,27,Female,C19,Master,24582,2017-05-09,2017-06-07,1,1,0.0,1.0,True,29
872,2017-12-01,1026,27,Male,C4,Master,48868,2017-11-17,2017-12-01,1,1,0.0,1.0,False,14
873,2016-08-01,1027,25,Female,C19,Bachelor,27607,2016-08-05,2016-08-25,1,1,0.0,1.0,True,20
874,2017-09-01,1028,26,Male,C15,Master,63844,2017-06-14,2017-09-27,2,2,0.0,1.0,True,105
875,2017-12-01,1029,24,Male,C17,College,20363,2017-12-18,2017-12-01,1,1,0.0,1.0,False,-17
876,2016-01-01,1030,28,Male,C2,Master,20101,2015-09-22,2016-01-09,1,1,0.0,1.0,True,109
877,2017-12-01,1031,45,Male,C7,Bachelor,68434,2011-11-07,2017-12-01,2,3,1030992.5,3.0,False,2216
878,2017-12-01,1032,30,Male,C7,College,17000,2017-07-31,2017-12-01,1,1,224334.0,1.6,False,123
879,2017-10-01,1033,28,Male,C12,College,41705,2016-11-16,2017-10-16,1,1,270849.1666666667,1.5,True,334
880,2017-07-01,1035,38,Female,C7,Master,51680,2015-08-18,2017-07-24,2,2,505857.36842105264,1.9473684210526316,True,706
881,2017-07-01,1036,39,Female,C17,Master,32263,2017-04-20,2017-07-21,3,3,0.0,1.0,True,92
882,2017-12-01,1037,37,Female,C10,Master,135414,2013-04-27,2017-12-01,1,4,1547324.1666666667,2.375,False,1679
883,2017-02-01,1038,31,Male,C4,Bachelor,21543,2016-11-11,2017-01-31,3,3,51037.5,1.0,True,81
884,2017-12-01,1039,45,Male,C26,Bachelor,138069,2012-07-05,2017-12-01,2,4,1110280.0,2.0,False,1975
885,2016-10-01,1040,32,Male,C11,Master,62748,2016-09-08,2016-10-17,2,2,0.0,1.0,True,39
886,2017-11-01,1041,38,Female,C18,Bachelor,49443,2017-06-19,2017-11-16,3,3,40700.0,1.0,True,150
887,2017-12-01,1043,34,Male,C12,Bachelor,93121,2012-05-14,2017-12-01,2,3,760343.3333333334,2.375,False,2027
888,2016-11-01,1046,34,Male,C2,Master,76198,2010-10-11,2016-11-24,2,3,952663.6363636364,2.4545454545454546,True,2236
889,2017-11-01,1048,37,Female,C1,Master,52668,2017-07-17,2017-11-13,2,2,0.0,1.0,True,119
890,2017-06-01,1049,28,Male,C26,Master,37278,2015-05-09,2017-06-19,1,1,546005.0,2.3333333333333335,True,772
891,2017-12-01,1050,32,Female,C28,Bachelor,35462,2015-01-07,2017-12-01,1,2,620817.0833333334,2.7083333333333335,False,1059
892,2017-12-01,1051,34,Female,C5,Master,77483,2013-04-30,2017-12-01,1,2,611517.0833333334,2.5,False,1676
893,2017-12-01,1054,37,Female,C2,Bachelor,92940,2017-08-09,2017-12-01,3,3,197960.0,1.0,False,114
894,2016-02-01,1055,33,Male,C6,Master,70772,2015-05-26,2016-02-09,2,2,125000.0,1.0,True,259
895,2017-12-01,1056,32,Male,C5,Master,92713,2017-09-11,2017-12-01,2,2,1232985.0,3.25,False,81
896,2017-12-01,1057,33,Male,C29,Bachelor,52553,2016-11-12,2017-12-01,3,3,866633.5714285715,2.7142857142857144,False,384
897,2017-06-01,1058,37,Female,C7,College,47696,2016-12-30,2017-06-24,2,2,125765.0,1.0,True,176
898,2016-05-01,1059,28,Male,C2,Master,45330,2015-07-13,2016-04-30,1,1,43960.0,1.0,True,292
899,2017-01-01,1060,32,Male,C29,Bachelor,80290,2016-08-18,2017-01-21,2,2,0.0,1.0,True,156
900,2017-05-01,1061,27,Male,C10,Bachelor,24932,2016-12-27,2017-05-25,1,1,0.0,1.0,True,149
901,2017-05-01,1062,29,Female,C5,College,69071,2017-03-30,2017-05-10,2,2,0.0,1.0,True,41
902,2017-12-01,1063,37,Male,C20,Master,82503,2016-11-30,2017-12-18,3,3,386893.8461538461,1.6923076923076923,True,383
903,2017-05-01,1064,34,Male,C27,College,104966,2016-07-18,2017-05-23,3,3,0.0,1.0,True,309
904,2016-09-01,1065,46,Male,C4,Master,76467,2010-09-27,2016-09-22,2,3,369803.3333333333,1.3333333333333333,True,2187
905,2017-12-01,1066,29,Male,C29,College,26253,2017-09-15,2017-12-01,1,1,79360.0,1.0,False,77
906,2016-04-01,1067,41,Male,C6,Master,68596,2013-04-25,2016-04-18,1,3,498852.5,1.0,True,1089
907,2016-07-01,1069,36,Female,C6,College,55834,2015-12-10,2016-06-28,2,2,149168.57142857142,1.4285714285714286,True,201
908,2017-12-01,1070,33,Male,C8,Master,101638,2017-06-02,2017-12-01,3,3,124657.14285714286,1.4285714285714286,False,182
909,2017-10-01,1072,28,Male,C16,Master,55648,2013-11-21,2017-10-12,1,1,386105.0,2.3636363636363638,True,1421
910,2017-12-01,1073,26,Male,C20,Bachelor,67149,2017-07-31,2017-12-01,1,1,434896.0,2.8,False,123
911,2016-02-01,1075,40,Male,C14,Bachelor,52480,2015-07-27,2016-02-15,2,2,0.0,1.0,True,203
912,2017-07-01,1076,29,Male,C13,Bachelor,51837,2016-11-30,2017-07-05,1,1,163161.25,1.375,True,217
913,2017-12-01,1077,26,Female,C3,College,42768,2015-05-27,2017-12-01,1,1,595790.8333333334,3.0,False,919
914,2017-12-01,1078,38,Male,C25,College,31540,2017-05-02,2017-12-01,3,3,209863.75,1.375,False,213
915,2017-11-01,1079,40,Male,C20,College,84873,2017-06-28,2017-11-13,3,3,30132.0,1.0,True,138
916,2016-08-01,1080,36,Male,C9,Bachelor,47594,2015-10-22,2016-08-22,1,1,0.0,1.0,True,305
917,2016-02-01,1081,24,Female,C5,Master,55551,2015-05-14,2016-02-09,1,1,-48480.0,1.0,True,271
918,2017-09-01,1082,35,Female,C27,Bachelor,35079,2017-04-14,2017-09-04,2,2,72400.0,1.0,True,143
919,2017-02-01,1083,26,Female,C28,Bachelor,60417,2016-10-28,2017-02-10,1,1,0.0,1.0,True,105
920,2016-06-01,1084,30,Male,C1,Master,49521,2016-01-13,2016-06-07,1,1,117505.0,1.0,True,146
921,2016-05-01,1085,35,Female,C3,Master,62637,2015-10-10,2016-05-09,2,2,431156.0,1.6,True,212
922,2017-12-01,1086,35,Male,C25,Bachelor,94519,2017-08-31,2017-12-18,2,2,0.0,1.0,True,109
923,2017-12-01,1087,35,Male,C3,College,89854,2017-07-31,2017-12-01,3,3,510652.0,2.2,False,123
924,2017-06-01,1089,37,Male,C11,Master,60905,2017-04-05,2017-06-09,1,1,0.0,1.0,True,65
925,2017-12-01,1090,39,Male,C13,College,96750,2011-06-27,2017-12-01,2,4,2099270.4166666665,2.75,False,2349
926,2016-10-01,1091,31,Female,C22,Master,45720,2015-01-03,2016-10-08,1,1,660038.0,2.8,True,644
927,2017-09-01,1092,31,Female,C16,College,36118,2015-02-10,2017-09-20,1,1,518346.6666666667,2.5714285714285716,True,953
928,2017-12-01,1093,37,Male,C1,Bachelor,77831,2012-07-23,2017-12-01,1,3,769705.4166666666,2.25,False,1957
929,2016-07-01,1094,41,Female,C8,College,56347,2015-08-01,2016-07-14,2,2,167892.85714285713,1.4285714285714286,True,348
930,2016-08-01,1095,24,Female,C20,Master,30442,2015-05-09,2016-07-29,1,1,118796.25,1.375,True,447
931,2017-07-01,1096,26,Male,C14,College,73363,2017-05-22,2017-07-14,2,2,0.0,1.0,True,53
932,2017-12-01,1097,35,Male,C5,Bachelor,69794,2017-07-18,2017-12-01,2,2,380131.6666666667,2.5,False,136
933,2017-12-01,1098,40,Male,C10,Bachelor,41591,2017-05-29,2017-12-27,3,3,145254.2857142857,1.4285714285714286,True,212
934,2017-12-01,1099,32,Female,C3,College,61413,2017-08-02,2017-12-01,2,2,353872.0,2.0,False,121
935,2016-08-01,1101,33,Male,C25,Master,26592,2015-09-09,2016-08-27,1,1,237156.25,2.125,True,353
936,2017-10-01,1102,31,Male,C7,Master,73245,2017-07-13,2017-10-02,3,3,0.0,1.0,True,81
937,2017-12-01,1103,26,Male,C1,Master,40318,2017-08-07,2017-11-28,1,1,0.0,1.0,True,113
938,2017-12-01,1104,32,Female,C7,Master,73594,2017-06-01,2017-12-12,3,3,1324528.5714285714,3.5714285714285716,True,194
939,2016-03-01,1105,42,Male,C6,College,59168,2015-06-02,2016-03-18,1,1,419700.0,2.0,True,290
940,2017-12-01,1106,37,Male,C21,Bachelor,49193,2013-01-29,2017-12-01,1,2,713866.6666666666,2.75,False,1767
941,2017-12-01,1107,39,Male,C20,Master,65633,2017-11-21,2017-12-01,3,3,0.0,1.0,False,10
942,2016-04-01,1108,32,Male,C15,Bachelor,47188,2015-10-22,2016-04-27,1,1,193180.0,1.75,True,188
943,2017-12-01,1109,37,Female,C27,College,88798,2012-12-03,2017-12-01,1,3,845191.6666666666,2.875,False,1824
944,2017-02-01,1110,26,Male,C18,Bachelor,41167,2016-12-08,2017-02-16,1,1,0.0,1.0,True,70
945,2017-12-01,1111,40,Male,C28,Master,153109,2010-06-02,2017-12-01,3,4,1735867.5,2.25,False,2739
946,2016-05-01,1112,38,Female,C13,Master,27432,2015-09-28,2016-05-21,1,1,323194.0,1.6,True,236
947,2017-06-01,1113,36,Male,C9,Master,50769,2016-10-10,2017-06-01,1,1,100385.55555555556,1.0,True,234
948,2017-12-01,1114,34,Female,C9,Bachelor,85781,2017-08-01,2017-12-01,3,3,353174.0,1.6,False,122
949,2017-12-01,1115,31,Male,C16,Master,64444,2017-09-28,2017-12-01,2,2,0.0,1.0,False,64
950,2017-12-01,1116,35,Male,C17,Bachelor,89585,2017-07-31,2017-12-01,2,2,292068.0,1.6,False,123
951,2016-02-01,1117,34,Male,C26,Master,52990,2015-08-05,2016-02-01,2,2,138110.0,1.0,True,180
952,2017-12-01,1118,29,Male,C7,College,49410,2017-07-31,2017-12-01,2,2,2994154.0,4.0,False,123
953,2017-12-01,1119,29,Female,C21,Bachelor,41581,2016-11-16,2017-12-01,1,1,1386370.7142857143,3.7142857142857144,False,380
954,2016-11-01,1122,30,Male,C18,Bachelor,80591,2016-10-11,2016-10-31,3,3,0.0,1.0,True,20
955,2017-01-01,1123,43,Female,C20,Bachelor,55112,2013-04-30,2017-01-05,1,2,668000.0,2.8461538461538463,True,1346
956,2017-12-01,1125,34,Female,C18,College,71977,2017-09-28,2017-12-01,3,3,325990.0,2.0,False,64
957,2017-05-01,1126,38,Male,C25,Bachelor,43747,2017-04-17,2017-05-08,2,2,0.0,1.0,True,21
958,2016-12-01,1129,33,Male,C6,College,73087,2015-06-04,2016-12-12,1,2,789555.8333333334,3.0,True,557
959,2017-02-01,1130,27,Male,C4,Bachelor,46464,2016-10-31,2017-02-20,1,1,0.0,1.0,True,112
960,2016-03-01,1131,24,Female,C19,College,68309,2015-05-07,2016-02-27,1,2,201953.33333333334,1.0,True,296
961,2017-07-01,1133,32,Female,C27,Master,44062,2017-02-11,2017-07-12,1,1,79896.66666666667,1.0,True,151
962,2017-03-01,1134,34,Male,C19,Bachelor,112066,2016-08-02,2017-02-27,3,3,348225.0,1.625,True,209
963,2016-01-01,1136,35,Female,C17,College,50118,2015-11-30,2016-01-05,2,2,0.0,1.0,True,36
964,2017-12-01,1137,33,Male,C21,Bachelor,102175,2017-08-17,2017-11-28,3,3,204764.0,1.6,True,103
965,2017-07-01,1138,31,Male,C24,Master,81440,2017-05-29,2017-07-20,3,3,0.0,1.0,True,52
966,2017-12-01,1139,35,Female,C25,College,49939,2015-11-11,2017-12-01,1,1,484276.6666666667,2.625,False,751
967,2016-02-01,1140,25,Male,C29,Bachelor,46856,2015-08-01,2016-02-09,1,1,0.0,1.0,True,192
968,2016-04-01,1141,37,Female,C8,Master,61133,2015-09-15,2016-04-05,3,3,62290.0,1.0,True,203
969,2016-11-01,1143,32,Male,C29,Master,30860,2015-05-14,2016-11-07,1,2,327760.0,2.090909090909091,True,543
970,2017-12-01,1144,34,Male,C4,Master,69412,2017-05-01,2017-12-01,2,2,652778.75,2.875,False,214
971,2017-12-01,1145,31,Male,C20,Master,60118,2017-11-28,2017-12-01,2,2,0.0,1.0,False,3
972,2017-07-01,1146,34,Male,C26,Bachelor,27548,2017-01-30,2017-07-05,2,2,25001.666666666668,1.0,True,156
973,2017-12-01,1147,37,Female,C29,College,69789,2012-10-15,2017-12-01,2,4,1069706.25,2.25,False,1873
974,2017-12-01,1149,35,Female,C28,Bachelor,82078,2017-03-29,2017-12-01,3,3,449847.77777777775,2.0,False,247
975,2017-11-01,1150,35,Female,C1,Master,38572,2017-03-13,2017-11-14,2,2,124398.88888888889,1.3333333333333333,True,246
976,2017-01-01,1151,33,Male,C8,College,103994,2016-08-29,2017-01-11,4,4,28176.0,1.0,True,135
977,2016-03-01,1152,34,Female,C23,College,17607,2016-01-05,2016-02-27,2,2,44920.0,1.0,True,53
978,2017-12-01,1153,34,Female,C9,Master,108284,2017-11-03,2017-12-01,3,3,0.0,1.0,False,28
979,2016-05-01,1154,33,Male,C12,College,30106,2015-11-24,2016-05-02,1,1,20930.0,1.0,True,160
980,2016-03-01,1155,25,Female,C16,Master,51796,2015-11-06,2016-03-15,1,1,138600.0,1.0,True,130
981,2016-05-01,1156,31,Male,C27,Bachelor,46239,2015-09-17,2016-04-30,1,1,88750.0,1.0,True,226
982,2017-12-01,1157,31,Male,C3,Master,57356,2017-12-07,2017-12-01,1,1,0.0,1.0,False,-6
983,2017-07-01,1158,33,Female,C24,Bachelor,62905,2016-08-05,2017-07-12,3,3,196365.0,1.25,True,341
984,2017-12-01,1159,34,Male,C10,Master,50547,2017-08-07,2017-12-01,3,3,140032.0,1.6,False,116
985,2017-05-01,1160,28,Male,C7,College,12779,2017-02-21,2017-05-15,1,1,0.0,1.0,True,83
986,2017-12-01,1161,30,Male,C12,Bachelor,67371,2014-02-08,2017-12-01,1,3,974232.0833333334,2.625,False,1392
