MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Joining Designation,Designation,Total Business Value,Quarterly Rating,Attrtion
2017-07-01,951,41,Male,C13,College,70478,2016-10-31,2017-07-13,3,3,0.0,1.0,True
2017-12-01,952,37,Male,C18,College,27483,2017-11-28,,1,1,200020.0,2.0,False
2016-09-01,953,26,Male,C13,College,17253,2016-06-01,2016-09-05,1,1,0.0,1.0,True
2017-12-01,954,31,Male,C13,College,43996,2011-08-29,,1,2,1081313.3333333333,3.25,False
2017-06-01,955,33,Male,C10,Master,99893,2017-03-30,2017-06-08,3,3,0.0,1.0,True
2017-12-01,956,30,Male,C22,Bachelor,29492,2016-10-19,,2,2,425535.3333333333,2.0,False
2017-12-01,958,35,Male,C22,College,50799,2017-06-05,2017-11-28,2,2,45822.857142857145,1.0,True
2017-12-01,959,34,Female,C17,Bachelor,85685,2017-07-31,,3,3,229440.0,1.6,False
2017-12-01,960,39,Female,C3,Master,107936,2017-06-12,,3,3,704821.4285714285,2.7142857142857144,False
2016-02-01,961,42,Female,C26,Master,35996,2015-12-14,2016-02-05,1,1,0.0,1.0,True
2016-01-01,962,37,Male,C9,Bachelor,45278,2015-12-08,2016-01-13,1,1,0.0,1.0,True
2017-12-01,963,40,Male,C16,Bachelor,48483,2017-10-30,,1,1,0.0,1.0,False
2016-12-01,964,31,Male,C8,College,46679,2016-07-11,2016-12-15,2,2,0.0,1.0,True
2016-04-01,965,42,Male,C20,Master,74516,2013-05-13,2016-04-26,1,2,919037.5,2.5,True
2016-01-01,967,45,Male,C11,Master,59526,2015-10-05,2015-12-31,2,2,0.0,1.0,True
2016-05-01,968,26,Male,C4,Bachelor,20785,2015-09-17,2016-04-29,1,1,127382.0,1.0,True
2017-12-01,970,38,Male,C4,College,83350,2017-09-28,2017-11-28,3,3,0.0,1.0,True
2016-02-01,971,26,Male,C29,Master,61982,2015-11-30,2016-02-01,3,3,100910.0,1.0,True
2016-07-01,972,52,Male,C1,College,47194,2013-01-25,2016-06-30,1,2,282594.28571428574,1.4285714285714286,True
2017-12-01,973,47,Male,C22,College,90484,2012-07-23,,1,3,932850.8333333334,2.625,False
2016-05-01,974,23,Female,C8,Bachelor,30461,2015-08-03,2016-04-30,1,1,507470.0,2.2,True
2017-01-01,975,38,Female,C7,Bachelor,33721,2016-09-22,2017-01-28,1,1,69494.0,1.0,True
2017-10-01,977,31,Female,C16,Bachelor,28297,2016-10-04,2017-10-21,1,1,1072510.0,3.3076923076923075,True
2016-04-01,978,32,Male,C12,Master,60185,2016-01-05,2016-04-23,2,2,277465.0,1.75,True
2017-02-01,979,28,Female,C23,Master,41620,2016-07-21,2017-02-13,1,1,287511.25,2.0,True
2017-12-01,980,36,Male,C27,Master,49277,2017-09-28,2017-12-08,2,2,0.0,1.0,True
2017-12-01,981,40,Female,C14,College,72118,2017-06-30,,3,3,186378.33333333334,1.0,False
2017-12-01,982,31,Male,C12,Bachelor,60672,2017-07-31,,3,3,61824.0,1.0,False
2017-04-01,984,29,Male,C22,Master,53058,2015-05-20,2017-04-13,1,2,976682.5,2.3125,True
2016-09-01,985,28,Male,C25,Bachelor,49031,2013-12-11,2016-09-10,1,1,140882.22222222222,1.6666666666666667,True
2017-12-01,988,35,Male,C10,Bachelor,60797,2017-08-04,,3,3,0.0,1.0,False
2017-12-01,990,43,Female,C17,Bachelor,119806,2012-12-06,,1,4,1281477.5,2.375,False
2017-12-01,991,31,Male,C23,Bachelor,61823,2017-01-04,,2,2,1348925.8333333333,3.5,False
2017-12-01,992,46,Male,C7,Bachelor,52083,2016-07-20,,1,1,275630.0,1.8333333333333333,False
2016-04-01,994,32,Male,C20,Master,39502,2014-12-25,2016-04-23,2,2,384897.5,1.75,True
2016-06-01,995,31,Male,C17,Bachelor,69418,2013-05-01,2016-05-30,1,3,212121.66666666666,1.0,True
2016-02-01,996,37,Male,C6,Master,46134,2015-05-18,2016-02-06,1,1,106780.0,1.0,True
2016-07-01,997,28,Male,C14,College,40654,2014-10-21,2016-06-28,2,2,276210.0,1.8571428571428572,True
2016-05-01,998,32,Male,C19,College,37617,2015-06-02,2016-05-23,1,1,206606.0,1.6,True
2017-12-01,999,23,Female,C20,Bachelor,36811,2017-05-05,,2,2,238500.0,1.75,False
2017-04-01,1000,28,Female,C3,Master,56016,2016-11-28,2017-04-25,1,1,0.0,1.0,True
2016-09-01,1001,38,Female,C25,Master,127070,2015-01-12,2016-08-30,2,3,182960.0,1.3333333333333333,True
2016-03-01,1002,29,Male,C3,College,58277,2015-12-28,2016-03-04,1,1,64773.333333333336,1.0,True
2016-05-01,1003,28,Male,C18,College,11706,2015-08-24,2016-05-05,1,1,114092.0,1.0,True
2016-05-01,1004,31,Male,C14,College,58588,2015-11-18,2016-05-02,2,2,84892.0,1.0,True
2016-02-01,1005,30,Female,C8,College,58540,2015-08-10,2016-02-15,1,1,0.0,1.0,True
2017-11-01,1007,31,Male,C20,Master,87810,2017-05-03,2017-11-13,2,2,96480.0,1.0,True
2017-03-01,1008,23,Male,C27,Bachelor,33831,2016-11-29,2017-03-11,1,1,0.0,1.0,True
2017-05-01,1009,41,Female,C19,College,65464,2016-08-29,2017-05-11,3,3,182665.55555555556,1.0,True
2017-10-01,1010,34,Female,C27,Bachelor,120188,2010-09-27,2017-10-02,1,4,1894071.3636363635,2.772727272727273,True
2017-10-01,1011,31,Male,C12,Master,76776,2017-07-11,2017-10-16,2,2,138787.5,1.0,True
2017-10-01,1012,39,Male,C8,College,50281,2017-06-24,2017-09-28,3,3,0.0,1.0,True
2017-12-01,1013,29,Female,C14,Master,30930,2016-08-29,,1,1,544133.125,2.875,False
2017-12-01,1014,26,Male,C2,College,60396,2017-09-28,,3,3,294463.3333333333,2.0,False
2017-12-01,1015,32,Male,C9,Master,87047,2017-08-03,,3,3,36334.0,1.0,False
2016-06-01,1016,47,Female,C12,Master,82704,2012-10-15,2016-06-24,1,2,239810.0,1.5,True
2016-09-01,1017,41,Female,C14,Master,57869,2012-09-17,2016-09-22,2,2,266496.6666666667,1.6666666666666667,True
2017-12-01,1019,32,Female,C19,Master,32652,2017-09-27,,2,2,0.0,1.0,False
2016-10-01,1020,38,Male,C24,Bachelor,22245,2016-07-12,2016-10-25,3,3,100000.0,1.25,True
2017-11-01,1021,38,Male,C29,College,25106,2017-06-20,2017-10-31,1,1,0.0,1.0,True
2017-07-01,1023,27,Male,C26,Master,79926,2016-12-24,2017-06-30,3,3,184651.25,1.75,True
2017-06-01,1024,27,Female,C19,Master,24582,2017-05-09,2017-06-07,1,1,0.0,1.0,True
2017-12-01,1026,27,Male,C4,Master,48868,2017-11-17,,1,1,0.0,1.0,False
2016-08-01,1027,25,Female,C19,Bachelor,27607,2016-08-05,2016-08-25,1,1,0.0,1.0,True
2017-09-01,1028,26,Male,C15,Master,63844,2017-06-14,2017-09-27,2,2,0.0,1.0,True
2017-12-01,1029,24,Male,C17,College,20363,2017-12-18,,1,1,0.0,1.0,False
2016-01-01,1030,28,Male,C2,Master,20101,2015-09-22,2016-01-09,1,1,0.0,1.0,True
2017-12-01,1031,45,Male,C7,Bachelor,68434,2011-11-07,,2,3,1030992.5,3.0,False
2017-12-01,1032,30,Male,C7,College,17000,2017-07-31,,1,1,224334.0,1.6,False
2017-10-01,1033,28,Male,C12,College,41705,2016-11-16,2017-10-16,1,1,270849.1666666667,1.5,True
2017-07-01,1035,38,Female,C7,Master,51680,2015-08-18,2017-07-24,2,2,505857.36842105264,1.9473684210526316,True
2017-07-01,1036,39,Female,C17,Master,32263,2017-04-20,2017-07-21,3,3,0.0,1.0,True
2017-12-01,1037,37,Female,C10,Master,135414,2013-04-27,,1,4,1547324.1666666667,2.375,False
2017-02-01,1038,31,Male,C4,Bachelor,21543,2016-11-11,2017-01-31,3,3,51037.5,1.0,True
2017-12-01,1039,45,Male,C26,Bachelor,138069,2012-07-05,,2,4,1110280.0,2.0,False
2016-10-01,1040,32,Male,C11,Master,62748,2016-09-08,2016-10-17,2,2,0.0,1.0,True
2017-11-01,1041,38,Female,C18,Bachelor,49443,2017-06-19,2017-11-16,3,3,40700.0,1.0,True
2017-12-01,1043,34,Male,C12,Bachelor,93121,2012-05-14,,2,3,760343.3333333334,2.375,False
2016-11-01,1046,34,Male,C2,Master,76198,2010-10-11,2016-11-24,2,3,952663.6363636364,2.4545454545454546,True
2017-11-01,1048,37,Female,C1,Master,52668,2017-07-17,2017-11-13,2,2,0.0,1.0,True
2017-06-01,1049,28,Male,C26,Master,37278,2015-05-09,2017-06-19,1,1,546005.0,2.3333333333333335,True
2017-12-01,1050,32,Female,C28,Bachelor,35462,2015-01-07,,1,2,620817.0833333334,2.7083333333333335,False
2017-12-01,1051,34,Female,C5,Master,77483,2013-04-30,,1,2,611517.0833333334,2.5,False
2017-12-01,1054,37,Female,C2,Bachelor,92940,2017-08-09,,3,3,197960.0,1.0,False
2016-02-01,1055,33,Male,C6,Master,70772,2015-05-26,2016-02-09,2,2,125000.0,1.0,True
2017-12-01,1056,32,Male,C5,Master,92713,2017-09-11,,2,2,1232985.0,3.25,False
2017-12-01,1057,33,Male,C29,Bachelor,52553,2016-11-12,,3,3,866633.5714285715,2.7142857142857144,False
2017-06-01,1058,37,Female,C7,College,47696,2016-12-30,2017-06-24,2,2,125765.0,1.0,True
2016-05-01,1059,28,Male,C2,Master,45330,2015-07-13,2016-04-30,1,1,43960.0,1.0,True
2017-01-01,1060,32,Male,C29,Bachelor,80290,2016-08-18,2017-01-21,2,2,0.0,1.0,True
2017-05-01,1061,27,Male,C10,Bachelor,24932,2016-12-27,2017-05-25,1,1,0.0,1.0,True
2017-05-01,1062,29,Female,C5,College,69071,2017-03-30,2017-05-10,2,2,0.0,1.0,True
2017-12-01,1063,37,Male,C20,Master,82503,2016-11-30,2017-12-18,3,3,386893.8461538461,1.6923076923076923,True
2017-05-01,1064,34,Male,C27,College,104966,2016-07-18,2017-05-23,3,3,0.0,1.0,True
2016-09-01,1065,46,Male,C4,Master,76467,2010-09-27,2016-09-22,2,3,369803.3333333333,1.3333333333333333,True
2017-12-01,1066,29,Male,C29,College,26253,2017-09-15,,1,1,79360.0,1.0,False
2016-04-01,1067,41,Male,C6,Master,68596,2013-04-25,2016-04-18,1,3,498852.5,1.0,True
2016-07-01,1069,36,Female,C6,College,55834,2015-12-10,2016-06-28,2,2,149168.57142857142,1.4285714285714286,True
2017-12-01,1070,33,Male,C8,Master,101638,2017-06-02,,3,3,124657.14285714286,1.4285714285714286,False
2017-10-01,1072,28,Male,C16,Master,55648,2013-11-21,2017-10-12,1,1,386105.0,2.3636363636363638,True
2017-12-01,1073,26,Male,C20,Bachelor,67149,2017-07-31,,1,1,434896.0,2.8,False
2016-02-01,1075,40,Male,C14,Bachelor,52480,2015-07-27,2016-02-15,2,2,0.0,1.0,True
2017-07-01,1076,29,Male,C13,Bachelor,51837,2016-11-30,2017-07-05,1,1,163161.25,1.375,True
2017-12-01,1077,26,Female,C3,College,42768,2015-05-27,,1,1,595790.8333333334,3.0,False
2017-12-01,1078,38,Male,C25,College,31540,2017-05-02,,3,3,209863.75,1.375,False
2017-11-01,1079,40,Male,C20,College,84873,2017-06-28,2017-11-13,3,3,30132.0,1.0,True
2016-08-01,1080,36,Male,C9,Bachelor,47594,2015-10-22,2016-08-22,1,1,0.0,1.0,True
2016-02-01,1081,24,Female,C5,Master,55551,2015-05-14,2016-02-09,1,1,-48480.0,1.0,True
2017-09-01,1082,35,Female,C27,Bachelor,35079,2017-04-14,2017-09-04,2,2,72400.0,1.0,True
2017-02-01,1083,26,Female,C28,Bachelor,60417,2016-10-28,2017-02-10,1,1,0.0,1.0,True
2016-06-01,1084,30,Male,C1,Master,49521,2016-01-13,2016-06-07,1,1,117505.0,1.0,True
2016-05-01,1085,35,Female,C3,Master,62637,2015-10-10,2016-05-09,2,2,431156.0,1.6,True
2017-12-01,1086,35,Male,C25,Bachelor,94519,2017-08-31,2017-12-18,2,2,0.0,1.0,True
2017-12-01,1087,35,Male,C3,College,89854,2017-07-31,,3,3,510652.0,2.2,False
2017-06-01,1089,37,Male,C11,Master,60905,2017-04-05,2017-06-09,1,1,0.0,1.0,True
2017-12-01,1090,39,Male,C13,College,96750,2011-06-27,,2,4,2099270.4166666665,2.75,False
2016-10-01,1091,31,Female,C22,Master,45720,2015-01-03,2016-10-08,1,1,660038.0,2.8,True
2017-09-01,1092,31,Female,C16,College,36118,2015-02-10,2017-09-20,1,1,518346.6666666667,2.5714285714285716,True
2017-12-01,1093,37,Male,C1,Bachelor,77831,2012-07-23,,1,3,769705.4166666666,2.25,False
2016-07-01,1094,41,Female,C8,College,56347,2015-08-01,2016-07-14,2,2,167892.85714285713,1.4285714285714286,True
2016-08-01,1095,24,Female,C20,Master,30442,2015-05-09,2016-07-29,1,1,118796.25,1.375,True
2017-07-01,1096,26,Male,C14,College,73363,2017-05-22,2017-07-14,2,2,0.0,1.0,True
2017-12-01,1097,35,Male,C5,Bachelor,69794,2017-07-18,,2,2,380131.6666666667,2.5,False
2017-12-01,1098,40,Male,C10,Bachelor,41591,2017-05-29,2017-12-27,3,3,145254.2857142857,1.4285714285714286,True
2017-12-01,1099,32,Female,C3,College,61413,2017-08-02,,2,2,353872.0,2.0,False
2016-08-01,1101,33,Male,C25,Master,26592,2015-09-09,2016-08-27,1,1,237156.25,2.125,True
2017-10-01,1102,31,Male,C7,Master,73245,2017-07-13,2017-10-02,3,3,0.0,1.0,True
2017-12-01,1103,26,Male,C1,Master,40318,2017-08-07,2017-11-28,1,1,0.0,1.0,True
2017-12-01,1104,32,Female,C7,Master,73594,2017-06-01,2017-12-12,3,3,1324528.5714285714,3.5714285714285716,True
2016-03-01,1105,42,Male,C6,College,59168,2015-06-02,2016-03-18,1,1,419700.0,2.0,True
2017-12-01,1106,37,Male,C21,Bachelor,49193,2013-01-29,,1,2,713866.6666666666,2.75,False
2017-12-01,1107,39,Male,C20,Master,65633,2017-11-21,,3,3,0.0,1.0,False
2016-04-01,1108,32,Male,C15,Bachelor,47188,2015-10-22,2016-04-27,1,1,193180.0,1.75,True
2017-12-01,1109,37,Female,C27,College,88798,2012-12-03,,1,3,845191.6666666666,2.875,False
2017-02-01,1110,26,Male,C18,Bachelor,41167,2016-12-08,2017-02-16,1,1,0.0,1.0,True
2017-12-01,1111,40,Male,C28,Master,153109,2010-06-02,,3,4,1735867.5,2.25,False
2016-05-01,1112,38,Female,C13,Master,27432,2015-09-28,2016-05-21,1,1,323194.0,1.6,True
2017-06-01,1113,36,Male,C9,Master,50769,2016-10-10,2017-06-01,1,1,100385.55555555556,1.0,True
2017-12-01,1114,34,Female,C9,Bachelor,85781,2017-08-01,,3,3,353174.0,1.6,False
2017-12-01,1115,31,Male,C16,Master,64444,2017-09-28,,2,2,0.0,1.0,False
2017-12-01,1116,35,Male,C17,Bachelor,89585,2017-07-31,,2,2,292068.0,1.6,False
2016-02-01,1117,34,Male,C26,Master,52990,2015-08-05,2016-02-01,2,2,138110.0,1.0,True
2017-12-01,1118,29,Male,C7,College,49410,2017-07-31,,2,2,2994154.0,4.0,False
2017-12-01,1119,29,Female,C21,Bachelor,41581,2016-11-16,,1,1,1386370.7142857143,3.7142857142857144,False
2016-11-01,1122,30,Male,C18,Bachelor,80591,2016-10-11,2016-10-31,3,3,0.0,1.0,True
2017-01-01,1123,43,Female,C20,Bachelor,55112,2013-04-30,2017-01-05,1,2,668000.0,2.8461538461538463,True
2017-12-01,1125,34,Female,C18,College,71977,2017-09-28,,3,3,325990.0,2.0,False
2017-05-01,1126,38,Male,C25,Bachelor,43747,2017-04-17,2017-05-08,2,2,0.0,1.0,True
2016-12-01,1129,33,Male,C6,College,73087,2015-06-04,2016-12-12,1,2,789555.8333333334,3.0,True
2017-02-01,1130,27,Male,C4,Bachelor,46464,2016-10-31,2017-02-20,1,1,0.0,1.0,True
2016-03-01,1131,24,Female,C19,College,68309,2015-05-07,2016-02-27,1,2,201953.33333333334,1.0,True
2017-07-01,1133,32,Female,C27,Master,44062,2017-02-11,2017-07-12,1,1,79896.66666666667,1.0,True
2017-03-01,1134,34,Male,C19,Bachelor,112066,2016-08-02,2017-02-27,3,3,348225.0,1.625,True
2016-01-01,1136,35,Female,C17,College,50118,2015-11-30,2016-01-05,2,2,0.0,1.0,True
2017-12-01,1137,33,Male,C21,Bachelor,102175,2017-08-17,2017-11-28,3,3,204764.0,1.6,True
2017-07-01,1138,31,Male,C24,Master,81440,2017-05-29,2017-07-20,3,3,0.0,1.0,True
2017-12-01,1139,35,Female,C25,College,49939,2015-11-11,,1,1,484276.6666666667,2.625,False
2016-02-01,1140,25,Male,C29,Bachelor,46856,2015-08-01,2016-02-09,1,1,0.0,1.0,True
2016-04-01,1141,37,Female,C8,Master,61133,2015-09-15,2016-04-05,3,3,62290.0,1.0,True
2016-11-01,1143,32,Male,C29,Master,30860,2015-05-14,2016-11-07,1,2,327760.0,2.090909090909091,True
2017-12-01,1144,34,Male,C4,Master,69412,2017-05-01,,2,2,652778.75,2.875,False
2017-12-01,1145,31,Male,C20,Master,60118,2017-11-28,,2,2,0.0,1.0,False
2017-07-01,1146,34,Male,C26,Bachelor,27548,2017-01-30,2017-07-05,2,2,25001.666666666668,1.0,True
2017-12-01,1147,37,Female,C29,College,69789,2012-10-15,,2,4,1069706.25,2.25,False
2017-12-01,1149,35,Female,C28,Bachelor,82078,2017-03-29,,3,3,449847.77777777775,2.0,False
2017-11-01,1150,35,Female,C1,Master,38572,2017-03-13,2017-11-14,2,2,124398.88888888889,1.3333333333333333,True
2017-01-01,1151,33,Male,C8,College,103994,2016-08-29,2017-01-11,4,4,28176.0,1.0,True
2016-03-01,1152,34,Female,C23,College,17607,2016-01-05,2016-02-27,2,2,44920.0,1.0,True
2017-12-01,1153,34,Female,C9,Master,108284,2017-11-03,,3,3,0.0,1.0,False
2016-05-01,1154,33,Male,C12,College,30106,2015-11-24,2016-05-02,1,1,20930.0,1.0,True
2016-03-01,1155,25,Female,C16,Master,51796,2015-11-06,2016-03-15,1,1,138600.0,1.0,True
2016-05-01,1156,31,Male,C27,Bachelor,46239,2015-09-17,2016-04-30,1,1,88750.0,1.0,True
2017-12-01,1157,31,Male,C3,Master,57356,2017-12-07,,1,1,0.0,1.0,False
2017-07-01,1158,33,Female,C24,Bachelor,62905,2016-08-05,2017-07-12,3,3,196365.0,1.25,True
2017-12-01,1159,34,Male,C10,Master,50547,2017-08-07,,3,3,140032.0,1.6,False
2017-05-01,1160,28,Male,C7,College,12779,2017-02-21,2017-05-15,1,1,0.0,1.0,True
2017-12-01,1161,30,Male,C12,Bachelor,67371,2014-02-08,,1,3,974232.0833333334,2.625,False
2017-12-01,1162,36,Male,C21,Master,114416,2017-12-14,,3,3,0.0,1.0,False
2016-02-01,1163,24,Female,C8,College,22962,2015-09-15,2016-02-02,1,1,228560.0,1.0,True
2017-11-01,1164,34,Female,C7,Master,32376,2014-08-04,2017-11-21,1,1,400630.8695652174,2.391304347826087,True
2017-12-01,1165,39,Female,C16,Bachelor,98374,2015-10-01,,1,3,1218862.9166666667,3.375,False
2017-11-01,1166,35,Male,C10,Bachelor,18378,2017-08-07,2017-11-02,1,1,0.0,1.0,True
2016-11-01,1167,29,Male,C23,College,22895,2014-08-25,2016-11-01,1,2,190591.81818181818,1.2727272727272727,True
2017-12-01,1169,33,Male,C21,Bachelor,95188,2017-07-31,,3,3,201814.0,1.6,False
2017-05-01,1172,28,Male,C9,Bachelor,76076,2016-12-01,2017-05-22,2,2,445876.6666666667,1.5,True
2017-06-01,1173,41,Male,C22,Master,26301,2013-05-06,,1,1,365778.3333333333,2.3333333333333335,False
2016-11-01,1175,42,Female,C27,Master,52588,2014-12-06,2016-11-09,1,1,336736.36363636365,2.5454545454545454,True
2017-12-01,1177,26,Male,C27,College,23094,2016-11-01,,1,1,706697.1428571428,2.9285714285714284,False
2017-12-01,1178,42,Male,C16,Bachelor,71974,2017-03-09,,3,3,149771.0,1.3,False
2017-12-01,1179,52,Female,C18,Bachelor,78200,2014-01-13,,1,3,720299.1666666666,2.75,False
2017-09-01,1180,33,Female,C16,Bachelor,66416,2017-06-14,2017-09-27,2,2,0.0,1.0,True
2017-12-01,1181,34,Female,C22,Bachelor,122554,2012-11-05,,1,4,2241977.0833333335,2.75,False
2017-09-01,1182,38,Male,C24,College,75499,2017-06-08,2017-08-29,3,3,0.0,1.0,True
2017-07-01,1183,35,Male,C12,College,99876,2017-01-30,2017-07-20,3,3,0.0,1.0,True
2016-09-01,1185,27,Male,C24,Master,39328,2015-02-10,2016-09-24,1,1,294104.44444444444,2.0,True
2016-01-01,1186,30,Female,C27,Bachelor,64699,2015-02-13,2016-01-13,2,3,0.0,1.0,True
2016-12-01,1187,30,Female,C8,Master,109986,2016-07-29,2016-11-28,3,3,180084.0,1.4,True
2017-12-01,1188,33,Female,C8,College,101005,2010-05-03,,2,4,1307173.3333333333,2.375,False
2017-07-01,1189,26,Male,C19,Bachelor,15970,2017-04-17,2017-07-24,1,1,0.0,1.0,True
2017-12-01,1190,28,Male,C1,College,61991,2017-10-04,,2,2,434640.0,3.0,False
2017-12-01,1191,37,Male,C7,Master,118722,2014-06-23,,1,4,1473435.4166666667,2.125,False
2016-09-01,1192,24,Female,C5,Master,21234,2016-07-11,2016-09-19,1,1,0.0,1.0,True
2017-04-01,1193,29,Male,C28,Master,50022,2016-11-15,2017-04-26,2,2,86976.66666666667,1.0,True
2017-12-01,1194,24,Female,C15,College,61727,2017-12-13,,2,2,0.0,1.0,False
2017-12-01,1195,33,Female,C27,Bachelor,55949,2017-12-18,,2,2,0.0,1.0,False
2016-05-01,1196,26,Male,C23,College,46789,2015-11-30,2016-05-20,2,2,28812.0,1.0,True
2016-12-01,1197,22,Female,C6,College,26083,2016-06-21,2016-12-12,1,1,85714.28571428571,1.4285714285714286,True
2017-12-01,1198,32,Male,C4,Master,70899,2017-08-14,,2,2,322748.0,2.2,False
2017-12-01,1199,25,Male,C28,College,19245,2017-09-28,,1,1,0.0,1.0,False
2017-12-01,1200,38,Male,C20,Bachelor,107178,2017-05-01,,3,3,368658.75,1.75,False
2017-12-01,1201,42,Male,C22,Master,43305,2017-11-20,,2,2,0.0,1.0,False
2016-04-01,1202,30,Female,C10,Master,75735,2015-06-15,2016-04-04,2,2,141095.0,1.0,True
2017-11-01,1203,28,Male,C22,Bachelor,51433,2017-08-02,2017-11-14,2,2,0.0,1.0,True
2017-07-01,1204,37,Male,C18,College,40035,2015-05-13,2017-07-14,1,1,382481.5789473684,2.1052631578947367,True
2017-05-01,1205,28,Male,C14,Bachelor,95465,2015-07-21,2017-05-04,2,2,1078870.0,3.176470588235294,True
2017-12-01,1206,42,Female,C15,Bachelor,72584,2016-06-28,,2,3,885471.1111111111,2.9444444444444446,False
2017-04-01,1207,28,Male,C24,College,56498,2017-04-12,2017-04-12,2,2,0.0,1.0,True
2016-03-01,1208,30,Male,C10,Master,36558,2016-01-08,2016-03-09,1,1,0.0,1.0,True
2017-12-01,1209,35,Male,C21,Bachelor,62599,2017-11-30,,3,3,0.0,1.0,False
2017-12-01,1210,37,Male,C25,College,59653,2017-12-19,,2,2,0.0,1.0,False
2017-07-01,1211,27,Female,C1,Master,48097,2017-06-22,2017-07-17,3,3,0.0,1.0,True
2016-10-01,1212,27,Male,C9,College,47419,2015-05-16,2016-10-04,1,2,741477.0,2.5,True
2017-12-01,1213,49,Male,C7,Master,54491,2015-09-07,,1,1,647383.3333333334,3.0,False
2017-12-01,1214,38,Male,C20,Master,55698,2017-08-01,,2,2,245276.0,2.2,False
2017-08-01,1215,26,Male,C28,College,18088,2017-05-29,2017-07-29,1,1,0.0,1.0,True
2017-01-01,1216,30,Male,C1,Bachelor,37992,2016-08-13,2017-01-09,1,1,302746.6666666667,2.0,True
2016-10-01,1217,38,Male,C5,Master,48409,2016-08-01,2016-10-03,1,1,0.0,1.0,True
2016-12-01,1218,28,Male,C12,Bachelor,37630,2016-10-13,2016-12-17,2,2,0.0,1.0,True
2017-01-01,1219,22,Female,C20,College,30295,2016-10-25,2016-12-31,1,1,0.0,1.0,True
2017-01-01,1220,37,Female,C29,Master,90851,2016-11-15,2017-01-21,3,3,0.0,1.0,True
2017-12-01,1222,33,Female,C20,Master,87845,2016-07-13,,2,2,514635.55555555556,2.3333333333333335,False
2017-03-01,1223,28,Male,C14,Master,54527,2017-01-16,2017-03-04,2,2,0.0,1.0,True
2017-02-01,1224,33,Male,C28,Master,78442,2016-09-03,,3,3,726416.6666666666,2.1666666666666665,False
2017-12-01,1225,30,Female,C11,Bachelor,42262,2013-04-25,,1,1,527593.75,2.75,False
2016-03-01,1226,32,Male,C7,College,12456,2015-05-13,2016-03-01,1,1,214383.33333333334,1.0,True
2017-12-01,1227,33,Female,C12,Master,71748,2017-11-30,,2,2,0.0,1.0,False
2017-05-01,1228,32,Male,C9,Bachelor,45575,2016-09-08,2017-05-05,1,1,343048.8888888889,1.6666666666666667,True
2017-08-01,1229,36,Male,C17,College,115006,2014-12-17,2017-07-29,1,4,2155005.0,2.5,True
2017-12-01,1230,35,Female,C8,Master,92594,2017-05-01,,3,3,356903.75,1.75,False
2017-12-01,1231,44,Female,C7,Master,82540,2017-07-31,,3,3,159440.0,1.4,False
2016-10-01,1232,30,Male,C27,Master,133978,2012-05-31,2016-10-28,2,4,1459313.0,2.6,True
2017-07-01,1233,32,Female,C5,Bachelor,42565,2016-06-20,2017-07-05,2,2,284317.14285714284,1.6428571428571428,True
2017-12-01,1234,38,Male,C28,Bachelor,21755,2015-06-29,,1,1,509162.0833333333,2.75,False
2017-03-01,1235,34,Male,C3,College,50372,2016-12-08,2017-02-27,1,1,65550.0,1.0,True
2016-10-01,1236,42,Male,C10,Bachelor,94965,2013-11-14,2016-10-06,1,2,402636.0,1.9,True
2017-12-01,1238,29,Male,C12,College,106983,2012-11-26,,2,4,2381627.0833333335,2.875,False
